Timestamp,Direction,RTT_ms,RTTvar_ms,Retransmissions,CWND,SSTHRESH,Throughput_Mbps
20.702,C_S,391.614,176.747,0,10,2147483647,N/A
21.303,S_C,287.809,59.640,0,10,2147483647,N/A
21.303,C_S,N/A,N/A,N/A,N/A,N/A,0.0008
21.303,S_C,N/A,N/A,N/A,N/A,N/A,0.0008
21.695,C_S,417.701,184.734,0,10,2147483647,N/A
21.938,S_C,300.778,70.669,0,10,2147483647,N/A
22.428,C_S,395.836,182.282,0,10,2147483647,N/A
22.428,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
22.428,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
22.652,S_C,324.290,100.026,0,10,2147483647,N/A
22.887,C_S,374.321,179.742,0,10,2147483647,N/A
23.157,S_C,313.111,97.379,0,10,2147483647,N/A
23.743,C_S,361.183,161.081,0,10,2147483647,N/A
23.743,C_S,N/A,N/A,N/A,N/A,N/A,0.0010
23.743,S_C,N/A,N/A,N/A,N/A,N/A,0.0010
24.283,S_C,347.222,141.258,0,10,2147483647,N/A
24.586,C_S,383.507,165.459,0,10,2147483647,N/A
24.804,S_C,341.703,116.983,0,10,2147483647,N/A
24.804,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
24.804,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
25.127,C_S,362.833,165.444,0,10,2147483647,N/A
25.456,S_C,339.296,92.551,0,10,2147483647,N/A
25.730,C_S,358.542,132.664,0,10,2147483647,N/A
25.955,S_C,331.153,85.698,0,10,2147483647,N/A
25.955,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
25.955,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
26.412,C_S,341.832,132.696,0,10,2147483647,N/A
26.936,S_C,346.788,95.543,0,10,2147483647,N/A
27.464,C_S,364.636,145.131,0,10,2147483647,N/A
27.464,C_S,N/A,N/A,N/A,N/A,N/A,0.0009
27.464,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
27.883,S_C,369.398,116.877,0,10,2147483647,N/A
28.112,C_S,371.321,122.218,0,10,2147483647,N/A
28.645,S_C,351.898,117.599,0,10,2147483647,N/A
28.645,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
28.645,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
29.141,C_S,391.450,131.921,0,10,2147483647,N/A
29.448,S_C,369.823,124.048,0,10,2147483647,N/A
29.704,C_S,380.497,120.846,0,10,2147483647,N/A
29.704,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
29.704,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
30.101,S_C,355.602,121.476,0,10,2147483647,N/A
30.445,C_S,382.441,94.522,0,10,2147483647,N/A
30.780,S_C,354.109,94.094,0,10,2147483647,N/A
30.780,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
30.780,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
31.444,C_S,376.500,82.774,0,10,2147483647,N/A
31.909,S_C,392.806,147.965,0,10,2147483647,N/A
31.909,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
31.909,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
32.112,C_S,387.559,84.199,0,10,2147483647,N/A
32.320,S_C,368.950,149.305,0,10,2147483647,N/A
32.553,C_S,365.103,87.182,0,10,2147483647,N/A
32.758,S_C,351.859,146.162,0,10,2147483647,N/A
32.971,C_S,345.021,89.478,0,10,2147483647,N/A
32.971,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
32.971,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
33.179,S_C,334.501,144.336,0,10,2147483647,N/A
33.470,C_S,327.882,90.966,0,10,2147483647,N/A
34.007,S_C,329.063,119.128,0,10,2147483647,N/A
34.007,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
34.007,S_C,N/A,N/A,N/A,N/A,N/A,0.0013
34.417,C_S,353.946,120.352,0,10,2147483647,N/A
34.680,S_C,339.235,109.689,0,10,2147483647,N/A
34.994,C_S,342.467,113.222,0,10,2147483647,N/A
35.379,S_C,336.148,88.440,0,10,2147483647,N/A
35.379,C_S,N/A,N/A,N/A,N/A,N/A,0.0009
35.379,S_C,N/A,N/A,N/A,N/A,N/A,0.0009
35.626,C_S,347.749,95.481,0,10,2147483647,N/A
35.991,S_C,324.949,88.476,0,10,2147483647,N/A
36.222,C_S,349.827,75.766,0,10,2147483647,N/A
36.442,S_C,313.188,88.651,0,10,2147483647,N/A
36.442,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
36.442,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
36.714,C_S,333.538,77.471,0,10,2147483647,N/A
36.921,S_C,308.109,76.645,0,10,2147483647,N/A
37.562,C_S,317.667,79.017,0,10,2147483647,N/A
37.562,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
37.562,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
37.812,S_C,349.714,140.692,0,10,2147483647,N/A
38.092,C_S,309.247,76.104,0,10,2147483647,N/A
38.643,S_C,340.930,123.087,0,10,2147483647,N/A
38.643,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
38.643,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
39.286,C_S,339.508,117.602,0,10,2147483647,N/A
40.295,C_S,N/A,N/A,N/A,N/A,N/A,0.0004
40.295,S_C,N/A,N/A,N/A,N/A,N/A,0.0000
40.364,S_C,378.634,167.724,0,10,2147483647,N/A
40.569,C_S,325.570,116.078,0,10,2147483647,N/A
40.851,S_C,356.933,167.908,0,10,2147483647,N/A
41.254,C_S,320.137,97.924,0,7,7,N/A
41.494,S_C,362.668,137.403,0,10,2147483647,N/A
41.494,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
41.494,S_C,N/A,N/A,N/A,N/A,N/A,0.0016
41.887,C_S,309.986,93.745,0,7,7,N/A
42.111,S_C,366.438,110.591,0,10,2147483647,N/A
42.358,C_S,299.195,91.892,0,7,7,N/A
42.724,S_C,351.538,110.860,0,10,2147483647,N/A
42.724,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
42.724,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
42.951,C_S,307.555,85.639,0,7,7,N/A
43.636,S_C,335.893,111.306,0,10,2147483647,N/A
43.871,C_S,354.692,158.503,0,7,7,N/A
43.871,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
43.871,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
44.141,S_C,323.218,108.831,0,10,2147483647,N/A
44.360,C_S,344.039,140.182,0,7,7,N/A
44.578,S_C,310.213,107.632,0,10,2147483647,N/A
44.783,C_S,328.208,136.799,0,7,7,N/A
45.042,S_C,297.145,106.861,0,10,2147483647,N/A
45.042,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
45.042,S_C,N/A,N/A,N/A,N/A,N/A,0.0017
45.256,C_S,319.457,120.101,0,7,7,N/A
45.465,S_C,286.757,100.922,0,10,2147483647,N/A
45.679,C_S,305.576,117.839,0,7,7,N/A
45.892,S_C,277.604,93.998,0,10,2147483647,N/A
46.103,C_S,293.924,111.683,0,7,7,N/A
46.103,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
46.103,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
46.304,S_C,269.229,87.248,0,10,2147483647,N/A
46.602,C_S,282.326,106.957,0,7,7,N/A
46.813,S_C,272.741,72.460,0,10,2147483647,N/A
47.219,C_S,273.433,98.004,0,7,7,N/A
47.219,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
47.219,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
47.728,S_C,289.401,87.665,0,10,2147483647,N/A
48.011,C_S,302.778,132.192,0,7,7,N/A
48.724,S_C,288.609,67.334,0,10,2147483647,N/A
48.724,C_S,N/A,N/A,N/A,N/A,N/A,0.0004
48.724,S_C,N/A,N/A,N/A,N/A,N/A,0.0009
49.342,C_S,354.005,201.599,0,7,7,N/A
49.549,S_C,329.844,132.971,0,10,2147483647,N/A
50.404,C_S,335.640,187.930,0,7,7,N/A
50.404,C_S,N/A,N/A,N/A,N/A,N/A,0.0008
50.404,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
50.950,S_C,395.414,230.868,0,10,2147483647,N/A
51.445,C_S,361.925,193.518,0,7,7,N/A
51.445,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
51.445,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
52.112,S_C,407.808,197.940,0,10,2147483647,N/A
52.356,C_S,400.116,221.520,0,7,7,N/A
53.040,S_C,387.219,189.634,0,10,2147483647,N/A
53.040,C_S,N/A,N/A,N/A,N/A,N/A,0.0004
53.040,S_C,N/A,N/A,N/A,N/A,N/A,0.0008
53.294,C_S,435.576,237.060,0,7,7,N/A
53.719,S_C,370.457,175.750,0,10,2147483647,N/A
54.526,C_S,434.245,180.457,0,7,7,N/A
54.526,C_S,N/A,N/A,N/A,N/A,N/A,0.0009
54.526,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
55.524,S_C,424.992,240.884,0,10,2147483647,N/A
56.408,C_S,504.704,276.262,0,7,7,N/A
56.408,C_S,N/A,N/A,N/A,N/A,N/A,0.0003
56.408,S_C,N/A,N/A,N/A,N/A,N/A,0.0003
56.985,S_C,482.382,295.442,0,10,2147483647,N/A
57.493,C_S,513.722,225.231,0,7,7,N/A
57.493,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
57.493,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
57.792,S_C,485.535,227.888,0,10,2147483647,N/A
58.386,C_S,486.801,222.766,0,7,7,N/A
58.828,S_C,499.126,198.099,0,10,2147483647,N/A
58.828,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
58.828,S_C,N/A,N/A,N/A,N/A,N/A,0.0010
59.046,C_S,481.111,178.454,0,7,7,N/A
59.475,S_C,463.967,200.698,0,10,2147483647,N/A
59.743,C_S,474.621,146.820,0,7,7,N/A
60.568,S_C,439.380,199.696,0,10,2147483647,N/A
60.568,C_S,N/A,N/A,N/A,N/A,N/A,0.0007
60.568,S_C,N/A,N/A,N/A,N/A,N/A,0.0007
60.943,C_S,518.497,197.869,0,7,7,N/A
61.815,S_C,431.305,165.923,0,10,2147483647,N/A
61.815,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
61.815,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
62.402,C_S,562.567,236.541,0,7,7,N/A
62.811,S_C,450.796,163.423,0,10,2147483647,N/A
63.329,C_S,543.357,215.825,0,7,7,N/A
63.329,C_S,N/A,N/A,N/A,N/A,N/A,0.0009
63.329,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
63.685,S_C,459.143,139.263,0,10,2147483647,N/A
64.155,C_S,519.894,208.796,0,7,7,N/A
65.050,S_C,460.568,107.297,0,10,2147483647,N/A
65.050,C_S,N/A,N/A,N/A,N/A,N/A,0.0004
65.050,S_C,N/A,N/A,N/A,N/A,N/A,0.0008
65.734,C_S,566.772,250.355,0,7,7,N/A
66.290,S_C,488.461,136.259,0,10,2147483647,N/A
66.290,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
66.290,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
66.909,C_S,565.331,190.648,0,7,7,N/A
67.183,S_C,504.807,134.886,0,10,2147483647,N/A
67.448,C_S,528.875,193.805,0,7,7,N/A
67.448,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
67.448,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
68.092,S_C,474.752,138.184,0,10,2147483647,N/A
68.309,C_S,543.312,174.227,0,7,7,N/A
68.518,S_C,442.508,141.927,0,10,2147483647,N/A
68.518,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
68.518,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
68.959,C_S,501.498,179.236,0,7,7,N/A
69.489,S_C,442.370,106.722,0,10,2147483647,N/A
70.150,C_S,505.007,141.446,0,7,7,N/A
70.150,C_S,N/A,N/A,N/A,N/A,N/A,0.0008
70.150,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
70.474,S_C,469.624,134.551,0,10,2147483647,N/A
70.767,C_S,482.332,142.695,0,7,7,N/A
71.285,S_C,447.505,135.876,0,10,2147483647,N/A
71.285,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
71.285,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
71.509,C_S,486.828,116.012,0,7,7,N/A
71.794,S_C,419.514,138.627,0,10,2147483647,N/A
72.001,C_S,461.503,118.718,0,7,7,N/A
72.212,S_C,392.952,140.935,0,10,2147483647,N/A
73.118,C_S,430.116,122.854,0,7,7,N/A
73.118,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
73.118,S_C,N/A,N/A,N/A,N/A,N/A,0.0007
74.033,S_C,457.153,234.103,0,10,2147483647,N/A
74.526,C_S,490.684,213.277,0,7,7,N/A
74.526,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
74.526,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
74.885,S_C,461.579,184.431,0,10,2147483647,N/A
75.170,C_S,474.208,192.911,0,7,7,N/A
75.854,S_C,439.497,182.488,0,10,2147483647,N/A
75.854,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
75.854,S_C,N/A,N/A,N/A,N/A,N/A,0.0010
76.210,C_S,500.448,197.163,0,7,7,N/A
76.621,S_C,429.056,157.747,0,10,2147483647,N/A
77.223,C_S,489.257,170.255,0,7,7,N/A
77.223,C_S,N/A,N/A,N/A,N/A,N/A,0.0009
77.223,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
77.556,S_C,450.490,161.178,0,10,2147483647,N/A
78.363,C_S,469.722,166.760,0,7,7,N/A
78.363,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
78.363,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
79.193,S_C,495.073,210.049,0,10,2147483647,N/A
79.985,C_S,514.703,215.031,0,7,7,N/A
79.985,C_S,N/A,N/A,N/A,N/A,N/A,0.0004
79.985,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
80.513,S_C,532.142,231.675,0,10,2147483647,N/A
81.070,C_S,516.343,164.552,0,7,7,N/A
81.070,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
81.070,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
81.272,S_C,535.201,179.874,0,10,2147483647,N/A
81.474,C_S,477.055,169.232,0,7,7,N/A
83.062,S_C,493.516,184.674,0,10,2147483647,N/A
83.062,C_S,N/A,N/A,N/A,N/A,N/A,0.0003
83.062,S_C,N/A,N/A,N/A,N/A,N/A,0.0007
83.276,C_S,615.950,404.714,0,7,7,N/A
83.597,S_C,458.477,187.662,0,10,2147483647,N/A
83.846,C_S,579.002,377.432,0,7,7,N/A
84.386,S_C,432.256,188.353,0,10,2147483647,N/A
84.386,C_S,N/A,N/A,N/A,N/A,N/A,0.0010
84.386,S_C,N/A,N/A,N/A,N/A,N/A,0.0010
84.796,C_S,574.083,292.912,0,7,7,N/A
85.068,S_C,429.580,146.618,0,10,2147483647,N/A
85.541,C_S,536.251,293.216,0,7,7,N/A
85.541,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
85.541,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
85.813,S_C,435.032,120.869,0,10,2147483647,N/A
86.098,C_S,503.146,286.122,0,7,7,N/A
86.354,S_C,416.284,121.778,0,10,2147483647,N/A
86.608,C_S,472.212,276.461,0,7,7,N/A
86.608,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
86.608,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
86.975,S_C,395.855,123.080,0,10,2147483647,N/A
87.457,C_S,459.038,233.693,0,7,7,N/A
87.752,S_C,406.641,113.881,0,10,2147483647,N/A
87.752,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
87.752,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
88.089,C_S,438.528,216.290,0,7,7,N/A
88.345,S_C,397.944,102.805,0,10,2147483647,N/A
88.582,C_S,415.671,207.932,0,7,7,N/A
88.836,S_C,377.727,104.646,0,10,2147483647,N/A
88.836,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
88.836,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
89.109,C_S,395.495,196.300,0,7,7,N/A
89.385,S_C,364.548,104.671,0,10,2147483647,N/A
89.870,C_S,380.589,177.037,0,7,7,N/A
89.870,C_S,N/A,N/A,N/A,N/A,N/A,0.0013
89.870,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
90.251,S_C,379.570,108.547,0,10,2147483647,N/A
90.464,C_S,380.626,132.851,0,7,7,N/A
90.881,S_C,358.784,110.351,0,10,2147483647,N/A
90.881,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
90.881,S_C,N/A,N/A,N/A,N/A,N/A,0.0013
91.111,C_S,385.140,108.668,0,7,7,N/A
91.569,S_C,342.621,110.943,0,10,2147483647,N/A
91.913,C_S,394.218,99.656,0,7,7,N/A
91.913,C_S,N/A,N/A,N/A,N/A,N/A,0.0013
91.913,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
92.190,S_C,342.762,83.489,0,10,2147483647,N/A
92.904,C_S,379.496,100.222,0,7,7,N/A
93.596,S_C,389.195,155.484,0,10,2147483647,N/A
93.596,C_S,N/A,N/A,N/A,N/A,N/A,0.0004
93.596,S_C,N/A,N/A,N/A,N/A,N/A,0.0008
94.021,C_S,418.480,153.134,0,7,7,N/A
94.591,S_C,393.698,125.618,0,10,2147483647,N/A
95.168,C_S,437.356,152.602,0,7,7,N/A
95.168,C_S,N/A,N/A,N/A,N/A,N/A,0.0008
95.168,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
95.500,S_C,416.614,140.044,0,10,2147483647,N/A
96.162,C_S,424.118,140.927,0,7,7,N/A
96.574,S_C,447.240,166.285,0,10,2147483647,N/A
96.574,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
96.574,S_C,N/A,N/A,N/A,N/A,N/A,0.0009
97.082,C_S,422.692,108.548,0,7,7,N/A
97.485,S_C,454.708,139.652,0,10,2147483647,N/A
98.063,C_S,420.317,86.161,0,7,7,N/A
98.063,C_S,N/A,N/A,N/A,N/A,N/A,0.0009
98.063,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
98.671,S_C,470.008,135.339,0,10,2147483647,N/A
99.191,C_S,443.730,111.446,0,7,7,N/A
99.191,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
99.191,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
99.712,S_C,476.259,114.005,0,10,2147483647,N/A
99.979,C_S,453.424,102.974,0,7,7,N/A
100.218,S_C,450.125,116.975,0,10,2147483647,N/A
100.218,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
100.218,S_C,N/A,N/A,N/A,N/A,N/A,0.0013
100.496,C_S,426.615,106.459,0,7,7,N/A
101.017,S_C,428.509,118.724,0,10,2147483647,N/A
102.019,C_S,N/A,N/A,N/A,N/A,N/A,0.0004
102.019,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
102.510,C_S,438.342,103.298,0,7,7,N/A
103.063,S_C,436.320,104.666,0,10,2147483647,N/A
103.063,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
103.063,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
103.271,C_S,452.714,106.217,0,7,7,N/A
103.551,S_C,407.752,108.537,0,7,7,N/A
104.918,C_S,431.067,108.309,0,7,7,N/A
104.918,C_S,N/A,N/A,N/A,N/A,N/A,0.0007
104.918,S_C,N/A,N/A,N/A,N/A,N/A,0.0003
105.407,S_C,414.283,94.465,0,7,7,N/A
105.844,C_S,438.189,95.477,0,7,7,N/A
106.071,S_C,417.170,76.622,0,4,4,N/A
106.071,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
106.071,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
106.530,C_S,411.702,99.115,0,7,7,N/A
106.890,S_C,422.429,67.984,0,4,4,N/A
107.170,C_S,405.228,87.286,0,7,7,N/A
107.170,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
107.170,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
107.642,S_C,404.578,70.322,0,4,4,N/A
108.145,C_S,413.617,82.243,0,7,7,N/A
108.539,S_C,416.821,77.228,0,4,4,N/A
108.539,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
108.539,S_C,N/A,N/A,N/A,N/A,N/A,0.0009
109.215,C_S,411.080,66.756,0,7,7,N/A
110.000,S_C,449.133,122.546,0,4,4,N/A
110.000,C_S,N/A,N/A,N/A,N/A,N/A,0.0004
110.000,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
110.250,C_S,457.805,143.518,0,7,7,N/A
110.466,S_C,424.241,124.940,0,4,4,N/A
110.835,C_S,427.607,146.583,0,7,7,N/A
111.189,S_C,417.212,107.764,0,4,4,N/A
111.189,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
111.189,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
112.347,C_S,418.395,128.363,0,7,7,N/A
112.347,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
112.347,S_C,N/A,N/A,N/A,N/A,N/A,0.0000
113.116,S_C,391.810,110.746,0,4,4,N/A
113.760,C_S,462.100,183.683,0,7,7,N/A
113.760,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
113.760,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
114.299,S_C,423.360,146.159,0,2,2,N/A
114.566,C_S,471.730,157.022,0,7,7,N/A
114.772,S_C,403.720,146.502,0,2,2,N/A
114.772,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
114.772,S_C,N/A,N/A,N/A,N/A,N/A,0.0013
115.266,C_S,438.514,160.419,0,7,7,N/A
115.710,S_C,414.894,132.224,0,2,2,N/A
115.917,C_S,439.249,121.785,0,7,7,N/A
115.917,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
115.917,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
116.450,S_C,388.880,134.595,0,2,2,N/A
