Timestamp,Direction,RTT_ms,RTTvar_ms,Retransmissions,CWND,SSTHRESH,Throughput_Mbps
8.049,S_C,120.498,12.671,0,10,2147483647,N/A
8.160,C_S,120.484,17.008,0,7,7,N/A
8.269,S_C,119.282,11.936,0,10,2147483647,N/A
8.769,C_S,118.984,15.756,0,7,7,N/A
8.769,C_S,N/A,N/A,N/A,N/A,N/A,0.0022
8.769,S_C,N/A,N/A,N/A,N/A,N/A,0.0022
8.875,S_C,118.622,10.273,0,10,2147483647,N/A
8.982,C_S,117.355,15.075,0,7,7,N/A
9.088,S_C,117.077,10.338,0,10,2147483647,N/A
9.225,C_S,115.977,14.063,0,7,7,N/A
9.335,S_C,119.511,12.622,0,10,2147483647,N/A
9.470,C_S,115.120,12.260,0,7,7,N/A
9.625,S_C,121.470,13.384,0,10,2147483647,N/A
9.734,C_S,120.023,19.001,0,7,7,N/A
10.061,S_C,119.914,13.150,0,10,2147483647,N/A
10.061,C_S,N/A,N/A,N/A,N/A,N/A,0.0020
10.061,S_C,N/A,N/A,N/A,N/A,N/A,0.0025
10.172,C_S,145.895,65.995,0,7,7,N/A
10.276,S_C,118.734,12.223,0,10,2147483647,N/A
10.395,C_S,140.660,59.968,0,7,7,N/A
10.749,S_C,118.684,9.268,0,10,2147483647,N/A
11.035,C_S,167.305,98.267,0,7,7,N/A
11.310,S_C,139.570,48.723,0,10,2147483647,N/A
11.310,C_S,N/A,N/A,N/A,N/A,N/A,0.0016
11.310,S_C,N/A,N/A,N/A,N/A,N/A,0.0016
11.557,C_S,180.843,100.775,0,7,7,N/A
11.862,S_C,152.856,63.114,0,10,2147483647,N/A
12.120,C_S,196.343,106.582,0,7,7,N/A
12.298,S_C,165.930,73.485,0,10,2147483647,N/A
12.401,C_S,194.028,84.566,0,7,7,N/A
12.401,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
12.401,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
12.639,S_C,158.089,70.797,0,10,2147483647,N/A
12.784,C_S,199.434,74.237,0,7,7,N/A
12.893,S_C,156.456,56.362,0,10,2147483647,N/A
13.163,C_S,188.108,74.748,0,7,7,N/A
13.287,S_C,170.583,70.526,0,10,2147483647,N/A
13.443,C_S,179.999,72.281,0,7,7,N/A
13.443,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
13.443,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
13.631,S_C,168.815,56.430,0,10,2147483647,N/A
13.748,C_S,180.910,56.033,0,7,7,N/A
13.972,S_C,162.362,55.230,0,10,2147483647,N/A
14.076,C_S,186.269,52.744,0,7,7,N/A
14.271,S_C,155.017,55.340,0,10,2147483647,N/A
14.440,C_S,187.287,41.593,0,7,7,N/A
14.577,S_C,156.783,45.037,0,10,2147483647,N/A
14.577,C_S,N/A,N/A,N/A,N/A,N/A,0.0017
14.577,S_C,N/A,N/A,N/A,N/A,N/A,0.0023
14.683,C_S,180.966,41.874,0,7,7,N/A
14.788,S_C,150.411,45.222,0,10,2147483647,N/A
14.953,C_S,171.449,42.944,0,7,7,N/A
15.059,S_C,152.157,37.410,0,10,2147483647,N/A
15.262,C_S,163.225,43.658,0,7,7,N/A
15.438,S_C,158.474,40.691,0,10,2147483647,N/A
15.585,C_S,164.786,35.865,0,7,7,N/A
15.585,C_S,N/A,N/A,N/A,N/A,N/A,0.0026
15.585,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
15.786,S_C,156.973,33.519,0,10,2147483647,N/A
15.897,C_S,169.313,35.953,0,7,7,N/A
16.128,S_C,151.203,33.914,0,10,2147483647,N/A
16.314,C_S,177.101,42.541,0,7,7,N/A
16.528,S_C,155.501,34.032,0,10,2147483647,N/A
16.742,C_S,181.632,40.966,0,7,7,N/A
16.742,C_S,N/A,N/A,N/A,N/A,N/A,0.0017
16.742,S_C,N/A,N/A,N/A,N/A,N/A,0.0017
16.906,S_C,162.834,40.191,0,10,2147483647,N/A
17.078,C_S,179.416,35.156,0,7,7,N/A
17.197,S_C,163.939,32.353,0,10,2147483647,N/A
17.486,C_S,171.787,35.964,0,7,7,N/A
17.647,S_C,179.519,55.424,0,10,2147483647,N/A
17.813,C_S,170.471,29.605,0,7,7,N/A
17.813,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
17.813,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
18.013,S_C,177.827,44.953,0,10,2147483647,N/A
18.218,C_S,174.144,29.549,0,7,7,N/A
18.333,S_C,181.193,40.448,0,10,2147483647,N/A
18.504,C_S,166.705,30.485,0,7,7,N/A
18.685,S_C,179.869,32.986,0,10,2147483647,N/A
18.808,C_S,168.382,26.218,0,7,7,N/A
19.062,S_C,172.785,33.726,0,10,2147483647,N/A
19.062,C_S,N/A,N/A,N/A,N/A,N/A,0.0016
19.062,S_C,N/A,N/A,N/A,N/A,N/A,0.0021
19.266,C_S,179.029,40.957,0,7,7,N/A
19.397,S_C,176.671,33.065,0,10,2147483647,N/A
19.511,C_S,173.016,41.181,0,7,7,N/A
19.717,S_C,168.838,33.990,0,10,2147483647,N/A
19.908,C_S,177.124,39.100,0,7,7,N/A
20.091,S_C,171.616,31.049,0,10,2147483647,N/A
20.091,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
20.091,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
20.207,C_S,177.773,30.623,0,7,7,N/A
20.420,S_C,164.695,31.809,0,10,2147483647,N/A
20.527,C_S,182.084,31.590,0,7,7,N/A
20.630,S_C,157.470,32.621,0,10,2147483647,N/A
20.749,C_S,172.094,33.100,0,7,7,N/A
20.853,S_C,152.650,32.807,0,10,2147483647,N/A
20.993,C_S,163.572,34.196,0,7,7,N/A
21.101,S_C,150.945,28.015,0,10,2147483647,N/A
21.101,C_S,N/A,N/A,N/A,N/A,N/A,0.0026
21.101,S_C,N/A,N/A,N/A,N/A,N/A,0.0026
21.208,C_S,156.573,34.877,0,7,7,N/A
21.314,S_C,145.477,28.506,0,10,2147483647,N/A
21.471,C_S,150.246,35.369,0,7,7,N/A
21.605,S_C,146.832,24.089,0,10,2147483647,N/A
21.748,C_S,148.210,30.598,0,7,7,N/A
21.864,S_C,146.304,19.122,0,10,2147483647,N/A
21.969,C_S,144.169,30.652,0,7,7,N/A
22.092,S_C,141.192,19.803,0,10,2147483647,N/A
22.276,C_S,141.514,28.300,0,7,7,N/A
22.276,C_S,N/A,N/A,N/A,N/A,N/A,0.0028
22.276,S_C,N/A,N/A,N/A,N/A,N/A,0.0022
22.430,S_C,146.492,25.453,0,10,2147483647,N/A
22.634,C_S,143.015,24.228,0,7,7,N/A
22.766,S_C,153.711,33.527,0,10,2147483647,N/A
22.901,C_S,141.597,21.009,0,7,7,N/A
23.046,S_C,151.376,29.815,0,10,2147483647,N/A
23.214,C_S,142.002,16.567,0,7,7,N/A
23.377,S_C,153.356,26.322,0,10,2147483647,N/A
23.377,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
23.377,S_C,N/A,N/A,N/A,N/A,N/A,0.0024
23.502,C_S,144.614,17.650,0,7,7,N/A
23.619,S_C,149.771,26.396,0,10,2147483647,N/A
23.727,C_S,141.145,17.966,0,7,7,N/A
23.832,S_C,144.473,26.895,0,10,2147483647,N/A
24.035,C_S,136.587,18.544,0,7,7,N/A
24.169,S_C,151.798,34.822,0,10,2147483647,N/A
24.279,C_S,136.195,14.692,0,7,7,N/A
24.386,S_C,146.564,35.043,0,10,2147483647,N/A
24.386,C_S,N/A,N/A,N/A,N/A,N/A,0.0026
24.386,S_C,N/A,N/A,N/A,N/A,N/A,0.0026
24.574,C_S,132.578,15.137,0,7,7,N/A
24.743,S_C,151.713,36.581,0,10,2147483647,N/A
24.884,C_S,137.052,20.302,0,7,7,N/A
25.061,S_C,150.386,30.089,0,10,2147483647,N/A
25.214,C_S,141.959,25.039,0,7,7,N/A
25.438,S_C,150.674,23.141,0,10,2147483647,N/A
25.438,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
25.438,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
25.586,C_S,152.223,39.308,0,7,7,N/A
25.687,S_C,150.316,18.071,0,10,2147483647,N/A
25.896,C_S,145.825,39.679,0,7,7,N/A
26.082,S_C,157.595,28.112,0,10,2147483647,N/A
26.207,C_S,150.810,39.730,0,7,7,N/A
26.345,S_C,153.541,28.247,0,10,2147483647,N/A
26.556,C_S,149.194,33.031,0,7,7,N/A
26.556,C_S,N/A,N/A,N/A,N/A,N/A,0.0023
26.556,S_C,N/A,N/A,N/A,N/A,N/A,0.0017
26.775,S_C,160.676,35.455,0,10,2147483647,N/A
26.944,C_S,157.846,42.078,0,7,7,N/A
27.114,S_C,161.681,28.602,0,10,2147483647,N/A
27.279,C_S,159.361,34.588,0,7,7,N/A
27.403,S_C,162.107,22.302,0,10,2147483647,N/A
27.589,C_S,154.956,34.608,0,7,7,N/A
27.589,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
27.589,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
27.690,S_C,165.043,22.600,0,10,2147483647,N/A
27.792,C_S,148.182,35.220,0,7,7,N/A
27.964,S_C,157.133,23.871,0,10,2147483647,N/A
28.119,C_S,151.100,32.250,0,7,7,N/A
28.221,S_C,156.749,18.670,0,10,2147483647,N/A
28.330,C_S,144.978,32.772,0,7,7,N/A
28.436,S_C,150.648,19.612,0,10,2147483647,N/A
28.540,C_S,140.102,32.967,0,7,7,N/A
28.745,S_C,144.836,20.452,0,10,2147483647,N/A
28.745,C_S,N/A,N/A,N/A,N/A,N/A,0.0022
28.745,S_C,N/A,N/A,N/A,N/A,N/A,0.0028
28.922,C_S,148.162,40.846,0,7,7,N/A
29.064,S_C,148.897,23.461,0,10,2147483647,N/A
29.205,C_S,147.362,32.235,0,7,7,N/A
29.363,S_C,147.927,19.536,0,10,2147483647,N/A
29.577,C_S,148.627,26.708,0,7,7,N/A
29.780,S_C,156.150,31.098,0,10,2147483647,N/A
29.780,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
29.780,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
29.961,C_S,155.356,33.488,0,7,7,N/A
30.173,S_C,159.255,29.534,0,10,2147483647,N/A
30.302,C_S,162.411,39.226,0,7,7,N/A
30.491,S_C,155.507,29.548,0,10,2147483647,N/A
30.709,C_S,165.699,35.996,0,7,7,N/A
30.821,S_C,163.282,37.712,0,10,2147483647,N/A
30.821,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
30.821,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
30.924,C_S,158.926,36.564,0,7,7,N/A
31.033,S_C,155.770,38.412,0,10,2147483647,N/A
31.249,C_S,152.714,36.974,0,7,7,N/A
31.447,S_C,163.232,43.732,0,10,2147483647,N/A
31.584,C_S,158.411,39.124,0,7,7,N/A
31.818,S_C,159.920,39.423,0,10,2147483647,N/A
32.015,C_S,167.789,48.099,0,7,7,N/A
32.015,C_S,N/A,N/A,N/A,N/A,N/A,0.0022
32.015,S_C,N/A,N/A,N/A,N/A,N/A,0.0016
32.181,S_C,164.508,38.742,0,10,2147483647,N/A
32.375,C_S,167.518,36.616,0,7,7,N/A
32.579,S_C,168.254,36.549,0,10,2147483647,N/A
32.690,C_S,172.080,36.586,0,7,7,N/A
32.850,S_C,160.987,37.224,0,10,2147483647,N/A
32.989,C_S,170.588,30.424,0,7,7,N/A
33.119,S_C,158.154,33.586,0,10,2147483647,N/A
33.119,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
33.119,S_C,N/A,N/A,N/A,N/A,N/A,0.0023
33.306,C_S,165.498,30.745,0,7,7,N/A
33.615,S_C,161.814,32.509,0,10,2147483647,N/A
33.825,C_S,183.358,58.780,0,7,7,N/A
34.062,S_C,167.832,36.419,0,10,2147483647,N/A
34.289,C_S,189.979,57.326,0,7,7,N/A
34.289,C_S,N/A,N/A,N/A,N/A,N/A,0.0017
34.289,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
34.492,S_C,175.197,42.044,0,10,2147483647,N/A
34.684,C_S,191.654,46.345,0,7,7,N/A
34.991,S_C,177.269,35.677,0,10,2147483647,N/A
35.149,C_S,206.065,63.581,0,7,7,N/A
35.399,S_C,174.818,31.659,0,10,2147483647,N/A
35.399,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
35.399,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
35.571,C_S,211.463,58.481,0,7,7,N/A
35.681,S_C,174.383,24.615,0,10,2147483647,N/A
35.975,C_S,198.742,59.834,0,7,7,N/A
36.075,S_C,189.361,48.418,0,10,2147483647,N/A
36.263,C_S,186.437,61.040,0,7,7,N/A
36.458,S_C,189.180,36.675,0,10,2147483647,N/A
36.458,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
36.458,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
36.564,C_S,187.450,47.805,0,7,7,N/A
36.670,S_C,178.680,38.153,0,10,2147483647,N/A
36.792,C_S,177.287,48.852,0,7,7,N/A
36.987,S_C,171.594,38.733,0,10,2147483647,N/A
37.174,C_S,179.474,41.012,0,7,7,N/A
37.409,S_C,173.469,32.799,0,10,2147483647,N/A
37.570,C_S,186.413,44.638,0,7,7,N/A
37.570,C_S,N/A,N/A,N/A,N/A,N/A,0.0023
37.570,S_C,N/A,N/A,N/A,N/A,N/A,0.0017
37.699,S_C,171.766,28.005,0,10,2147483647,N/A
37.913,C_S,179.262,45.030,0,7,7,N/A
38.024,S_C,177.031,31.533,0,10,2147483647,N/A
38.188,C_S,170.677,45.769,0,7,7,N/A
38.324,S_C,175.352,27.009,0,10,2147483647,N/A
38.497,C_S,166.285,43.112,0,7,7,N/A
38.614,S_C,175.085,20.789,0,10,2147483647,N/A
38.614,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
38.614,S_C,N/A,N/A,N/A,N/A,N/A,0.0025
38.751,C_S,160.048,43.324,0,7,7,N/A
38.881,S_C,170.269,21.343,0,10,2147483647,N/A
39.005,C_S,156.379,39.831,0,7,7,N/A
39.135,S_C,164.398,22.144,0,10,2147483647,N/A
39.271,C_S,153.062,36.508,0,7,7,N/A
39.474,S_C,160.881,22.331,0,10,2147483647,N/A
39.598,C_S,159.223,39.704,0,7,7,N/A
39.703,S_C,156.296,22.779,0,10,2147483647,N/A
39.703,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
39.703,S_C,N/A,N/A,N/A,N/A,N/A,0.0024
39.899,C_S,152.358,40.179,0,7,7,N/A
40.109,S_C,161.274,27.041,0,10,2147483647,N/A
40.283,C_S,159.507,44.431,0,7,7,N/A
40.423,S_C,162.858,23.449,0,10,2147483647,N/A
40.618,C_S,157.055,38.228,0,7,7,N/A
40.851,S_C,166.839,25.548,0,10,2147483647,N/A
40.851,C_S,N/A,N/A,N/A,N/A,N/A,0.0017
40.851,S_C,N/A,N/A,N/A,N/A,N/A,0.0017
40.989,C_S,166.564,47.689,0,7,7,N/A
41.197,S_C,163.184,25.663,0,10,2147483647,N/A
41.392,C_S,171.699,46.037,0,7,7,N/A
41.630,S_C,167.207,27.293,0,10,2147483647,N/A
41.748,C_S,179.902,50.933,0,7,7,N/A
42.043,S_C,161.011,27.989,0,10,2147483647,N/A
42.043,C_S,N/A,N/A,N/A,N/A,N/A,0.0016
42.043,S_C,N/A,N/A,N/A,N/A,N/A,0.0016
42.206,C_S,194.260,66.916,0,7,7,N/A
42.351,S_C,161.294,21.558,0,10,2147483647,N/A
42.500,C_S,187.986,62.734,0,7,7,N/A
42.722,S_C,159.741,19.274,0,10,2147483647,N/A
42.826,C_S,192.171,55.421,0,7,7,N/A
42.998,S_C,152.793,20.409,0,10,2147483647,N/A
43.104,C_S,189.606,46.695,0,7,7,N/A
43.104,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
43.104,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
43.220,S_C,146.982,21.223,0,10,2147483647,N/A
43.709,C_S,180.387,47.540,0,7,7,N/A
43.814,S_C,141.610,21.903,0,10,2147483647,N/A
43.920,C_S,170.921,48.421,0,7,7,N/A
44.071,S_C,137.220,22.316,0,10,2147483647,N/A
44.176,C_S,168.306,41.546,0,7,7,N/A
44.176,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
44.176,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
44.280,S_C,133.141,22.638,0,10,2147483647,N/A
44.390,C_S,160.244,42.263,0,7,7,N/A
44.517,S_C,130.139,22.681,0,10,2147483647,N/A
44.623,C_S,156.092,40.001,0,7,7,N/A
44.757,S_C,127.063,22.741,0,10,2147483647,N/A
44.879,C_S,153.379,35.426,0,7,7,N/A
45.059,S_C,126.420,18.343,0,10,2147483647,N/A
45.243,C_S,156.664,33.138,0,7,7,N/A
45.243,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
45.243,S_C,N/A,N/A,N/A,N/A,N/A,0.0024
45.378,S_C,133.536,27.989,0,10,2147483647,N/A
45.599,C_S,154.018,30.144,0,7,7,N/A
45.765,S_C,144.406,42.732,0,10,2147483647,N/A
45.870,C_S,155.458,25.488,0,7,7,N/A
45.990,S_C,139.469,41.924,0,10,2147483647,N/A
46.177,C_S,151.048,25.794,0,7,7,N/A
46.772,S_C,145.335,43.176,0,10,2147483647,N/A
46.772,C_S,N/A,N/A,N/A,N/A,N/A,0.0013
46.772,S_C,N/A,N/A,N/A,N/A,N/A,0.0017
46.947,C_S,161.042,39.334,0,7,7,N/A
47.067,S_C,148.951,39.614,0,10,2147483647,N/A
47.268,C_S,155.935,39.381,0,4,4,N/A
47.523,S_C,155.433,42.675,0,10,2147483647,N/A
47.626,C_S,168.330,54.326,0,4,4,N/A
47.735,S_C,148.855,42.986,0,10,2147483647,N/A
47.892,C_S,160.864,54.494,0,4,4,N/A
47.892,C_S,N/A,N/A,N/A,N/A,N/A,0.0023
47.892,S_C,N/A,N/A,N/A,N/A,N/A,0.0017
48.006,S_C,149.859,34.249,0,10,2147483647,N/A
48.209,C_S,154.888,52.824,0,4,4,N/A
48.412,S_C,156.563,39.095,0,10,2147483647,N/A
48.535,C_S,160.841,51.524,0,4,4,N/A
48.644,S_C,152.359,37.730,0,10,2147483647,N/A
48.850,C_S,154.297,51.550,0,4,4,N/A
49.065,S_C,159.126,41.831,0,10,2147483647,N/A
49.065,C_S,N/A,N/A,N/A,N/A,N/A,0.0017
49.065,S_C,N/A,N/A,N/A,N/A,N/A,0.0022
49.196,C_S,161.768,53.603,0,4,4,N/A
49.303,S_C,155.597,38.431,0,10,2147483647,N/A
49.492,C_S,154.948,53.633,0,4,4,N/A
49.623,S_C,159.707,37.045,0,10,2147483647,N/A
49.748,C_S,151.914,46.293,0,4,4,N/A
49.881,S_C,155.331,36.535,0,10,2147483647,N/A
50.078,C_S,149.533,39.482,0,4,4,N/A
50.078,C_S,N/A,N/A,N/A,N/A,N/A,0.0026
50.078,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
50.259,S_C,160.528,37.794,0,10,2147483647,N/A
50.368,C_S,153.498,37.542,0,4,4,N/A
50.472,S_C,154.099,38.221,0,10,2147483647,N/A
50.579,C_S,147.299,37.918,0,4,4,N/A
50.683,S_C,148.110,38.523,0,10,2147483647,N/A
50.794,C_S,141.949,38.071,0,4,4,N/A
50.960,S_C,143.447,38.219,0,10,2147483647,N/A
51.162,C_S,144.949,34.554,0,4,4,N/A
51.162,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
51.162,S_C,N/A,N/A,N/A,N/A,N/A,0.0024
51.308,S_C,150.777,43.325,0,10,2147483647,N/A
51.471,C_S,144.941,25.933,0,4,4,N/A
51.675,S_C,152.297,35.534,0,10,2147483647,N/A
51.813,C_S,152.343,34.255,0,4,4,N/A
51.994,S_C,150.432,30.382,0,10,2147483647,N/A
52.100,C_S,155.938,32.880,0,4,4,N/A
52.260,S_C,144.882,30.820,0,10,2147483647,N/A
52.260,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
52.260,S_C,N/A,N/A,N/A,N/A,N/A,0.0024
52.379,C_S,156.355,25.494,0,4,4,N/A
52.529,S_C,141.647,29.586,0,10,2147483647,N/A
52.705,C_S,155.601,20.628,0,4,4,N/A
52.813,S_C,145.883,30.661,0,10,2147483647,N/A
53.020,C_S,149.624,21.478,0,4,4,N/A
53.207,S_C,153.491,38.213,0,10,2147483647,N/A
53.311,C_S,154.198,25.256,0,4,4,N/A
53.311,C_S,N/A,N/A,N/A,N/A,N/A,0.0025
53.311,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
53.461,S_C,147.322,38.561,0,10,2147483647,N/A
53.632,C_S,153.742,19.854,0,4,4,N/A
53.761,S_C,150.204,34.685,0,10,2147483647,N/A
53.864,C_S,150.563,20.028,0,4,4,N/A
53.974,S_C,144.382,35.057,0,10,2147483647,N/A
54.102,C_S,145.329,20.711,0,4,4,N/A
54.303,S_C,142.376,30.305,0,10,2147483647,N/A
54.502,C_S,152.203,29.280,0,4,4,N/A
54.502,C_S,N/A,N/A,N/A,N/A,N/A,0.0022
54.502,S_C,N/A,N/A,N/A,N/A,N/A,0.0022
54.611,S_C,149.464,36.905,0,10,2147483647,N/A
54.718,C_S,146.766,29.724,0,4,4,N/A
54.877,S_C,144.138,37.083,0,10,2147483647,N/A
54.987,C_S,148.328,25.417,0,4,4,N/A
55.185,S_C,139.851,36.387,0,10,2147483647,N/A
55.299,C_S,154.531,31.469,0,4,4,N/A
55.400,S_C,136.510,33.972,0,10,2147483647,N/A
55.611,C_S,147.878,32.148,0,4,4,N/A
55.611,C_S,N/A,N/A,N/A,N/A,N/A,0.0023
55.611,S_C,N/A,N/A,N/A,N/A,N/A,0.0023
55.762,S_C,145.750,43.960,0,10,2147483647,N/A
55.971,C_S,148.293,24.942,0,4,4,N/A
56.157,S_C,153.637,48.745,0,10,2147483647,N/A
56.329,C_S,152.942,28.003,0,4,4,N/A
56.436,S_C,155.935,41.153,0,10,2147483647,N/A
56.585,C_S,147.137,28.579,0,4,4,N/A
56.780,S_C,155.034,32.665,0,10,2147483647,N/A
56.780,C_S,N/A,N/A,N/A,N/A,N/A,0.0017
56.780,S_C,N/A,N/A,N/A,N/A,N/A,0.0022
56.973,C_S,153.127,33.414,0,4,4,N/A
57.160,S_C,159.762,33.953,0,10,2147483647,N/A
57.283,C_S,157.224,33.253,0,4,4,N/A
57.403,S_C,155.049,34.070,0,10,2147483647,N/A
57.576,C_S,152.627,33.363,0,4,4,N/A
57.694,S_C,157.156,29.767,0,10,2147483647,N/A
57.848,C_S,148.407,33.375,0,4,4,N/A
57.848,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
57.848,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
57.957,S_C,156.688,23.260,0,10,2147483647,N/A
58.157,C_S,143.433,33.576,0,4,4,N/A
58.292,S_C,162.055,28.179,0,10,2147483647,N/A
58.467,C_S,142.313,27.422,0,4,4,N/A
58.575,S_C,163.732,24.488,0,10,2147483647,N/A
58.691,C_S,137.985,27.647,0,4,4,N/A
58.796,S_C,157.737,25.221,0,10,2147483647,N/A
58.919,C_S,133.845,27.818,0,4,4,N/A
58.919,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
58.919,S_C,N/A,N/A,N/A,N/A,N/A,0.0024
