Timestamp,Direction,RTT_ms,RTTvar_ms,Retransmissions,CWND,SSTHRESH,Throughput_Mbps
170.608,C_S,130.721,35.346,0,2,2,N/A
170.709,S_C,113.317,16.142,0,2,2,N/A
170.811,C_S,126.986,33.981,0,2,2,N/A
170.915,S_C,111.937,14.866,0,2,2,N/A
171.018,C_S,124.045,31.366,0,2,2,N/A
171.120,S_C,110.637,13.750,0,2,2,N/A
171.223,C_S,121.221,29.173,0,2,2,N/A
171.338,S_C,109.634,12.318,0,2,2,N/A
171.338,C_S,N/A,N/A,N/A,N/A,N/A,0.0031
171.338,S_C,N/A,N/A,N/A,N/A,N/A,0.0031
171.535,C_S,120.435,23.452,0,2,2,N/A
171.734,S_C,120.567,31.105,0,2,2,N/A
171.941,C_S,130.171,37.060,0,2,2,N/A
172.042,S_C,131.398,44.991,0,2,2,N/A
172.143,C_S,126.535,35.066,0,2,2,N/A
172.244,S_C,127.559,41.423,0,2,2,N/A
172.345,C_S,123.302,32.766,0,2,2,N/A
172.345,C_S,N/A,N/A,N/A,N/A,N/A,0.0026
172.345,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
172.446,S_C,124.183,37.817,0,2,2,N/A
172.547,C_S,120.523,30.133,0,2,2,N/A
172.648,S_C,121.268,34.194,0,2,2,N/A
172.749,C_S,118.061,27.524,0,2,2,N/A
172.850,S_C,118.719,30.743,0,2,2,N/A
172.953,C_S,115.908,24.948,0,2,2,N/A
173.091,S_C,116.765,26.966,0,2,2,N/A
173.192,C_S,118.612,24.119,0,2,2,N/A
173.294,S_C,114.822,24.111,0,2,2,N/A
173.395,C_S,116.453,22.408,0,2,2,N/A
173.395,C_S,N/A,N/A,N/A,N/A,N/A,0.0031
173.395,S_C,N/A,N/A,N/A,N/A,N/A,0.0031
173.497,S_C,113.038,21.650,0,2,2,N/A
173.623,C_S,114.663,20.386,0,2,2,N/A
173.732,S_C,114.621,19.403,0,2,2,N/A
173.900,C_S,113.908,16.798,0,2,2,N/A
174.048,S_C,121.343,27.996,0,2,2,N/A
174.189,C_S,118.011,20.804,0,2,2,N/A
174.338,S_C,123.666,25.643,0,2,2,N/A
174.438,C_S,121.878,23.336,0,2,2,N/A
174.438,C_S,N/A,N/A,N/A,N/A,N/A,0.0025
174.438,S_C,N/A,N/A,N/A,N/A,N/A,0.0025
174.543,S_C,120.780,25.003,0,2,2,N/A
174.648,C_S,119.704,21.850,0,2,2,N/A
174.765,S_C,118.748,22.816,0,2,2,N/A
174.966,C_S,119.397,17.001,0,2,2,N/A
175.082,S_C,128.980,37.576,0,2,2,N/A
175.237,C_S,118.950,13.645,0,2,2,N/A
175.405,S_C,132.227,34.677,0,2,2,N/A
175.602,C_S,125.071,22.476,0,2,2,N/A
175.602,C_S,N/A,N/A,N/A,N/A,N/A,0.0022
175.602,S_C,N/A,N/A,N/A,N/A,N/A,0.0022
175.705,S_C,140.284,42.121,0,2,2,N/A
175.808,C_S,122.233,22.483,0,2,2,N/A
175.911,S_C,135.623,40.913,0,2,2,N/A
176.011,C_S,119.684,21.959,0,2,2,N/A
176.113,S_C,131.248,39.434,0,2,2,N/A
176.268,C_S,117.412,21.015,0,2,2,N/A
176.497,S_C,134.165,35.411,0,2,2,N/A
176.601,C_S,131.332,43.602,0,2,2,N/A
176.807,S_C,130.437,34.015,0,2,2,N/A
176.807,C_S,N/A,N/A,N/A,N/A,N/A,0.0022
176.807,S_C,N/A,N/A,N/A,N/A,N/A,0.0027
176.986,C_S,140.670,51.377,0,2,2,N/A
177.087,S_C,136.454,37.545,0,2,2,N/A
177.189,C_S,135.667,48.537,0,2,2,N/A
177.521,S_C,132.114,36.838,0,2,2,N/A
177.702,C_S,160.207,85.482,0,2,2,N/A
177.805,S_C,138.243,39.888,0,2,2,N/A
177.905,C_S,152.983,78.559,0,2,2,N/A
177.905,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
177.905,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
178.006,S_C,133.502,39.400,0,2,2,N/A
178.107,C_S,146.407,72.071,0,2,2,N/A
178.218,S_C,129.494,37.565,0,2,2,N/A
178.319,C_S,141.875,63.118,0,2,2,N/A
178.422,S_C,125.951,35.260,0,2,2,N/A
178.522,C_S,137.023,57.044,0,2,2,N/A
178.628,S_C,122.749,32.849,0,2,2,N/A
178.732,C_S,133.022,50.784,0,2,2,N/A
178.833,S_C,120.409,29.317,0,2,2,N/A
178.935,C_S,129.041,46.050,0,2,2,N/A
178.935,C_S,N/A,N/A,N/A,N/A,N/A,0.0031
178.935,S_C,N/A,N/A,N/A,N/A,N/A,0.0031
179.036,S_C,118.100,26.605,0,2,2,N/A
179.139,C_S,125.520,41.580,0,2,2,N/A
179.244,S_C,116.155,23.845,0,2,2,N/A
179.345,C_S,122.895,36.435,0,2,2,N/A
179.447,S_C,114.267,21.659,0,2,2,N/A
179.549,C_S,120.243,32.630,0,2,2,N/A
179.654,S_C,112.698,19.381,0,2,2,N/A
179.760,C_S,118.328,28.303,0,2,2,N/A
179.872,S_C,111.864,16.204,0,2,2,N/A
179.973,C_S,117.573,22.736,0,2,2,N/A
179.973,C_S,N/A,N/A,N/A,N/A,N/A,0.0031
179.973,S_C,N/A,N/A,N/A,N/A,N/A,0.0031
180.074,S_C,110.471,14.939,0,2,2,N/A
180.177,C_S,115.459,21.280,0,2,2,N/A
180.278,S_C,109.385,13.377,0,2,2,N/A
180.387,C_S,113.666,19.546,0,2,2,N/A
180.488,S_C,109.230,10.342,0,2,2,N/A
180.589,C_S,112.095,17.802,0,2,2,N/A
180.692,S_C,108.225,9.768,0,2,2,N/A
180.811,C_S,110.881,15.779,0,2,2,N/A
180.927,S_C,109.520,9.916,0,2,2,N/A
181.048,C_S,111.474,13.021,0,2,2,N/A
181.048,C_S,N/A,N/A,N/A,N/A,N/A,0.0030
181.048,S_C,N/A,N/A,N/A,N/A,N/A,0.0030
181.151,S_C,110.993,10.384,0,2,2,N/A
181.253,C_S,110.418,11.878,0,2,2,N/A
181.356,S_C,109.844,10.086,0,2,2,N/A
181.457,C_S,109.485,10.774,0,2,2,N/A
181.559,S_C,108.701,9.852,0,2,2,N/A
181.661,C_S,108.532,9.988,0,2,2,N/A
181.764,S_C,107.922,8.947,0,2,2,N/A
181.866,C_S,107.815,8.924,0,2,2,N/A
181.967,S_C,107.057,8.439,0,2,2,N/A
182.069,C_S,106.966,8.391,0,2,2,N/A
182.069,C_S,N/A,N/A,N/A,N/A,N/A,0.0032
182.069,S_C,N/A,N/A,N/A,N/A,N/A,0.0032
182.172,S_C,106.346,7.751,0,2,2,N/A
182.273,C_S,106.502,7.221,0,2,2,N/A
182.375,S_C,105.665,7.177,0,2,2,N/A
182.478,C_S,105.824,6.771,0,2,2,N/A
182.613,S_C,105.300,6.113,0,2,2,N/A
182.715,C_S,109.449,12.328,0,2,2,N/A
182.816,S_C,104.927,5.329,0,2,2,N/A
182.918,C_S,108.329,11.487,0,2,2,N/A
183.026,S_C,104.467,4.916,0,2,2,N/A
183.127,C_S,108.272,8.728,0,2,2,N/A
183.127,C_S,N/A,N/A,N/A,N/A,N/A,0.0031
183.127,S_C,N/A,N/A,N/A,N/A,N/A,0.0031
183.231,S_C,104.033,4.556,0,2,2,N/A
183.333,C_S,107.723,7.645,0,2,2,N/A
183.440,S_C,103.651,4.180,0,2,2,N/A
183.627,C_S,107.718,5.745,0,2,2,N/A
183.728,S_C,113.978,23.788,0,2,2,N/A
183.829,C_S,106.936,5.760,0,2,2,N/A
183.930,S_C,112.354,21.089,0,2,2,N/A
184.105,C_S,106.187,5.767,0,2,2,N/A
184.208,S_C,120.112,31.333,0,2,2,N/A
184.208,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
184.208,S_C,N/A,N/A,N/A,N/A,N/A,0.0030
184.354,C_S,105.811,5.079,0,2,2,N/A
184.558,S_C,123.314,29.904,0,2,2,N/A
184.741,C_S,118.104,28.395,0,2,2,N/A
184.888,S_C,130.747,37.293,0,2,2,N/A
185.100,C_S,121.645,28.379,0,2,2,N/A
185.228,S_C,140.834,48.144,0,2,2,N/A
185.228,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
185.228,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
185.332,C_S,122.314,22.621,0,2,2,N/A
185.536,S_C,136.289,45.199,0,2,2,N/A
185.674,C_S,132.523,37.385,0,2,2,N/A
185.813,S_C,136.349,34.020,0,2,2,N/A
185.917,C_S,133.328,29.649,0,2,2,N/A
186.136,S_C,132.289,33.635,0,2,2,N/A
186.331,C_S,144.015,43.610,0,2,2,N/A
186.331,C_S,N/A,N/A,N/A,N/A,N/A,0.0023
186.331,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
186.473,S_C,140.149,40.946,0,2,2,N/A
186.670,C_S,143.737,33.263,0,2,2,N/A
186.791,S_C,147.188,44.788,0,2,2,N/A
186.896,C_S,140.899,30.623,0,2,2,N/A
187.148,S_C,141.868,44.231,0,2,2,N/A
187.372,C_S,154.760,50.690,0,2,2,N/A
187.372,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
187.372,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
187.571,S_C,152.211,53.859,0,2,2,N/A
187.812,C_S,160.169,48.836,0,2,2,N/A
188.016,S_C,163.275,62.521,0,2,2,N/A
188.146,C_S,165.602,47.492,0,2,2,N/A
188.334,S_C,159.111,55.218,0,2,2,N/A
188.565,C_S,168.304,41.023,0,2,2,N/A
188.565,C_S,N/A,N/A,N/A,N/A,N/A,0.0016
188.565,S_C,N/A,N/A,N/A,N/A,N/A,0.0016
188.738,S_C,168.085,59.360,0,2,2,N/A
189.007,C_S,168.848,31.855,0,2,2,N/A
189.147,S_C,180.566,69.483,0,2,2,N/A
189.250,C_S,165.224,31.138,0,2,2,N/A
189.841,S_C,170.863,69.738,0,2,2,N/A
189.841,C_S,N/A,N/A,N/A,N/A,N/A,0.0010
189.841,S_C,N/A,N/A,N/A,N/A,N/A,0.0015
190.495,C_S,169.321,31.547,0,2,2,N/A
190.615,S_C,174.630,59.837,0,2,2,N/A
190.789,C_S,163.114,32.113,0,2,2,N/A
190.952,S_C,174.598,44.941,0,2,2,N/A
190.952,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
190.952,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
191.129,C_S,163.041,24.230,0,2,2,N/A
191.302,S_C,174.895,34.300,0,2,2,N/A
191.432,C_S,164.285,20.660,0,2,2,N/A
191.653,S_C,169.279,34.632,0,2,2,N/A
191.760,C_S,171.342,29.609,0,2,2,N/A
191.952,S_C,161.505,35.493,0,2,2,N/A
191.952,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
191.952,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
192.055,C_S,173.965,27.454,0,2,2,N/A
192.220,S_C,154.094,36.237,0,2,2,N/A
192.324,C_S,172.809,22.902,0,2,2,N/A
192.524,S_C,147.819,36.673,0,2,2,N/A
192.694,C_S,176.151,23.860,0,2,2,N/A
192.824,S_C,150.618,33.103,0,2,2,N/A
193.335,C_S,170.333,24.568,0,2,2,N/A
193.335,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
193.335,S_C,N/A,N/A,N/A,N/A,N/A,0.0014
193.437,S_C,144.916,33.494,0,2,2,N/A
193.545,C_S,161.747,25.947,0,2,2,N/A
193.653,S_C,140.346,33.590,0,2,2,N/A
193.824,C_S,154.997,26.823,0,2,2,N/A
193.950,S_C,144.173,32.846,0,2,2,N/A
194.101,C_S,151.390,26.887,0,2,2,N/A
194.277,S_C,144.719,25.726,0,2,2,N/A
194.474,C_S,154.544,26.474,0,2,2,N/A
194.474,C_S,N/A,N/A,N/A,N/A,N/A,0.0023
194.474,S_C,N/A,N/A,N/A,N/A,N/A,0.0023
194.647,S_C,151.210,32.277,0,2,2,N/A
194.752,C_S,156.742,24.251,0,2,2,N/A
194.954,S_C,145.485,32.700,0,2,2,N/A
195.090,C_S,162.334,29.371,0,2,2,N/A
195.273,S_C,144.353,26.789,0,2,2,N/A
195.407,C_S,164.771,26.903,0,2,2,N/A
195.602,S_C,143.070,22.656,0,2,2,N/A
195.602,C_S,N/A,N/A,N/A,N/A,N/A,0.0017
195.602,S_C,N/A,N/A,N/A,N/A,N/A,0.0023
195.764,C_S,168.503,27.640,0,2,2,N/A
195.888,S_C,145.470,21.792,0,2,2,N/A
196.011,C_S,162.938,28.168,0,2,2,N/A
196.206,S_C,142.517,21.849,0,2,2,N/A
196.434,C_S,167.041,29.331,0,2,2,N/A
196.546,S_C,153.078,37.507,0,2,2,N/A
196.695,C_S,160.071,30.157,0,2,2,N/A
196.695,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
196.695,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
196.897,S_C,152.511,29.264,0,2,2,N/A
197.017,C_S,165.350,33.177,0,2,2,N/A
197.263,S_C,148.384,29.381,0,2,2,N/A
197.443,C_S,175.373,44.929,0,2,2,N/A
197.552,S_C,152.290,29.849,0,2,2,N/A
197.694,C_S,167.092,45.595,0,2,2,N/A
197.876,S_C,150.867,25.232,0,2,2,N/A
197.876,C_S,N/A,N/A,N/A,N/A,N/A,0.0016
197.876,S_C,N/A,N/A,N/A,N/A,N/A,0.0022
198.032,C_S,168.981,37.972,0,2,2,N/A
198.198,S_C,151.443,20.074,0,2,2,N/A
198.309,C_S,168.567,29.306,0,2,2,N/A
198.495,S_C,146.448,20.696,0,2,2,N/A
198.727,C_S,170.773,26.392,0,2,2,N/A
198.927,S_C,157.091,36.809,0,2,2,N/A
198.927,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
198.927,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
199.105,C_S,174.441,27.128,0,2,2,N/A
199.297,S_C,159.521,32.467,0,2,2,N/A
199.409,C_S,176.602,24.669,0,2,2,N/A
199.609,S_C,153.569,32.940,0,2,2,N/A
199.813,C_S,179.459,24.215,0,2,2,N/A
199.992,S_C,159.839,37.245,0,2,2,N/A
199.992,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
199.992,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
200.203,C_S,179.407,18.266,0,2,2,N/A
200.431,S_C,166.315,40.886,0,2,2,N/A
200.656,C_S,185.376,25.638,0,2,2,N/A
200.890,S_C,173.680,45.394,0,2,2,N/A
201.031,C_S,191.345,31.167,0,2,2,N/A
201.031,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
201.031,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
201.221,S_C,169.624,42.157,0,2,2,N/A
201.328,C_S,191.204,23.658,0,2,2,N/A
201.545,S_C,161.736,42.811,0,2,2,N/A
201.761,C_S,194.423,24.183,0,2,2,N/A
201.868,S_C,168.404,45.443,0,2,2,N/A
202.090,C_S,183.477,26.163,0,2,2,N/A
202.090,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
202.090,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
202.299,S_C,175.122,47.519,0,2,2,N/A
202.471,C_S,186.558,25.785,0,2,2,N/A
202.694,S_C,174.702,36.479,0,2,2,N/A
202.804,C_S,191.094,28.412,0,2,2,N/A
202.913,S_C,166.563,37.374,0,2,2,N/A
203.057,C_S,180.901,30.072,0,2,2,N/A
203.183,S_C,163.671,33.815,0,2,2,N/A
203.183,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
203.183,S_C,N/A,N/A,N/A,N/A,N/A,0.0024
203.406,C_S,174.030,30.850,0,2,2,N/A
203.623,S_C,171.023,40.064,0,2,2,N/A
203.855,C_S,179.355,33.788,0,2,2,N/A
204.053,S_C,178.633,45.268,0,2,2,N/A
204.228,C_S,181.651,29.934,0,2,2,N/A
204.228,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
204.228,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
204.366,S_C,178.160,34.895,0,2,2,N/A
204.474,C_S,176.157,30.372,0,2,2,N/A
204.583,S_C,169.387,35.998,0,2,2,N/A
204.764,C_S,167.710,31.534,0,2,2,N/A
204.865,S_C,170.810,29.845,0,2,2,N/A
205.031,C_S,159.452,32.613,0,2,2,N/A
205.144,S_C,170.038,23.927,0,2,2,N/A
205.249,C_S,153.741,33.021,0,2,2,N/A
205.249,C_S,N/A,N/A,N/A,N/A,N/A,0.0025
205.249,S_C,N/A,N/A,N/A,N/A,N/A,0.0025
205.481,S_C,161.818,25.234,0,2,2,N/A
205.972,C_S,163.481,44.245,0,2,2,N/A
206.077,S_C,202.966,101.221,0,2,2,N/A
206.183,C_S,156.108,44.706,0,2,2,N/A
206.290,S_C,190.784,100.280,0,2,2,N/A
206.290,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
206.290,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
206.831,C_S,149.967,44.844,0,2,2,N/A
207.081,S_C,234.524,162.690,0,2,2,N/A
207.265,C_S,162.531,58.760,0,2,2,N/A
207.370,S_C,228.205,134.657,0,2,2,N/A
207.370,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
207.370,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
207.573,C_S,155.245,58.642,0,2,2,N/A
207.710,S_C,225.071,107.259,0,2,2,N/A
207.863,C_S,152.855,48.761,0,2,2,N/A
207.980,S_C,216.067,98.454,0,2,2,N/A
208.097,C_S,148.409,45.461,0,2,2,N/A
208.236,S_C,203.635,98.485,0,2,2,N/A
208.354,C_S,147.162,36.592,0,2,2,N/A
208.462,S_C,192.859,95.416,0,2,2,N/A
208.462,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
208.462,S_C,N/A,N/A,N/A,N/A,N/A,0.0024
208.582,C_S,142.317,36.659,0,2,2,N/A
208.694,S_C,182.319,92.642,0,2,2,N/A
208.803,C_S,138.485,35.160,0,2,2,N/A
208.907,S_C,173.213,87.694,0,2,2,N/A
209.149,C_S,134.096,35.147,0,2,2,N/A
209.262,S_C,181.768,82.880,0,2,2,N/A
209.467,C_S,131.425,31.703,0,2,2,N/A
209.467,C_S,N/A,N/A,N/A,N/A,N/A,0.0026
209.467,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
209.640,S_C,184.664,67.951,0,2,2,N/A
209.842,C_S,136.631,34.189,0,2,2,N/A
209.954,S_C,186.697,55.030,0,2,2,N/A
210.173,C_S,133.578,31.747,0,2,2,N/A
210.281,S_C,190.703,49.285,0,2,2,N/A
210.414,C_S,130.317,30.332,0,2,2,N/A
210.551,S_C,183.514,49.542,0,2,2,N/A
210.551,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
210.551,S_C,N/A,N/A,N/A,N/A,N/A,0.0024
210.776,C_S,131.071,24.256,0,2,2,N/A
210.899,S_C,188.656,47.441,0,2,2,N/A
211.109,C_S,130.005,20.324,0,2,2,N/A
211.247,S_C,191.364,40.997,0,2,2,N/A
211.381,C_S,130.981,17.196,0,2,2,N/A
211.487,S_C,184.094,41.533,0,2,2,N/A
211.588,C_S,127.764,17.463,0,2,2,N/A
211.588,C_S,N/A,N/A,N/A,N/A,N/A,0.0025
211.588,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
211.760,S_C,173.744,42.823,0,2,2,N/A
211.863,C_S,133.231,24.030,0,2,2,N/A
212.315,S_C,164.873,43.702,0,2,2,N/A
212.631,C_S,129.577,24.192,0,2,2,N/A
212.631,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
212.631,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
212.805,S_C,183.683,70.396,0,2,2,N/A
212.985,C_S,135.121,29.233,0,2,2,N/A
213.105,S_C,183.242,53.678,0,2,2,N/A
213.222,C_S,133.158,25.851,0,2,2,N/A
213.430,S_C,174.916,54.082,0,2,2,N/A
213.536,C_S,141.808,36.687,0,2,2,N/A
213.770,S_C,166.171,54.578,0,2,2,N/A
213.770,C_S,N/A,N/A,N/A,N/A,N/A,0.0017
213.770,S_C,N/A,N/A,N/A,N/A,N/A,0.0023
213.975,C_S,153.386,50.673,0,2,2,N/A
214.169,S_C,170.990,50.572,0,2,2,N/A
214.291,C_S,158.326,47.885,0,2,2,N/A
214.500,S_C,164.846,50.218,0,2,2,N/A
214.639,C_S,164.605,48.472,0,2,2,N/A
214.766,S_C,161.575,44.207,0,2,2,N/A
214.891,C_S,159.896,45.772,0,2,2,N/A
214.891,C_S,N/A,N/A,N/A,N/A,N/A,0.0023
214.891,S_C,N/A,N/A,N/A,N/A,N/A,0.0017
215.123,S_C,157.000,42.303,0,2,2,N/A
215.266,C_S,168.958,52.452,0,2,2,N/A
215.445,S_C,155.134,35.459,0,2,2,N/A
215.548,C_S,170.188,41.800,0,2,2,N/A
215.752,S_C,148.615,35.981,0,2,2,N/A
215.978,C_S,174.341,39.655,0,2,2,N/A
215.978,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
215.978,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
216.080,S_C,158.325,46.406,0,2,2,N/A
216.244,C_S,165.219,40.696,0,2,2,N/A
216.412,S_C,159.091,36.336,0,2,2,N/A
216.634,C_S,165.511,31.104,0,2,2,N/A
216.737,S_C,166.933,42.936,0,2,2,N/A
216.923,C_S,157.570,32.117,0,2,2,N/A
217.121,S_C,169.351,37.039,0,2,2,N/A
217.121,C_S,N/A,N/A,N/A,N/A,N/A,0.0017
217.121,S_C,N/A,N/A,N/A,N/A,N/A,0.0023
217.228,C_S,162.625,34.198,0,2,2,N/A
217.468,S_C,161.454,37.855,0,2,2,N/A
217.631,C_S,172.367,45.132,0,2,2,N/A
217.834,S_C,161.579,28.642,0,2,2,N/A
217.975,C_S,176.103,41.322,0,2,2,N/A
218.088,S_C,159.052,26.537,0,2,2,N/A
218.243,C_S,168.211,42.003,0,2,2,N/A
218.243,C_S,N/A,N/A,N/A,N/A,N/A,0.0023
218.243,S_C,N/A,N/A,N/A,N/A,N/A,0.0017
218.429,S_C,158.522,20.963,0,2,2,N/A
218.591,C_S,170.436,35.952,0,2,2,N/A
218.747,S_C,158.922,16.523,0,2,2,N/A
218.945,C_S,168.641,30.553,0,2,2,N/A
219.063,S_C,163.675,21.899,0,2,2,N/A
219.229,C_S,162.390,31.161,0,2,2,N/A
219.473,S_C,163.890,16.854,0,2,2,N/A
219.473,C_S,N/A,N/A,N/A,N/A,N/A,0.0016
219.473,S_C,N/A,N/A,N/A,N/A,N/A,0.0021
219.668,C_S,172.598,43.788,0,2,2,N/A
219.845,S_C,167.698,20.257,0,2,2,N/A
219.949,C_S,173.080,33.804,0,2,2,N/A
220.102,S_C,159.698,21.624,0,2,2,N/A
220.292,C_S,170.511,30.490,0,2,2,N/A
220.429,S_C,163.489,23.798,0,2,2,N/A
220.535,C_S,166.284,30.594,0,2,2,N/A
220.535,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
220.535,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
220.704,S_C,156.359,24.837,0,2,2,N/A
220.844,C_S,166.572,23.521,0,2,2,N/A
221.025,S_C,154.272,22.803,0,2,2,N/A
221.132,C_S,168.324,21.146,0,2,2,N/A
221.323,S_C,148.329,23.576,0,2,2,N/A
221.456,C_S,171.107,21.426,0,2,2,N/A
221.565,S_C,146.412,21.516,0,2,2,N/A
221.565,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
221.565,S_C,N/A,N/A,N/A,N/A,N/A,0.0025
221.727,C_S,163.395,22.684,0,2,2,N/A
221.831,S_C,148.303,19.919,0,2,2,N/A
221.949,C_S,155.931,23.841,0,2,2,N/A
222.067,S_C,144.539,20.237,0,2,2,N/A
222.259,C_S,151.079,24.309,0,2,2,N/A
222.437,S_C,150.442,26.984,0,2,2,N/A
222.927,C_S,154.398,24.870,0,2,2,N/A
222.927,C_S,N/A,N/A,N/A,N/A,N/A,0.0019
222.927,S_C,N/A,N/A,N/A,N/A,N/A,0.0014
223.034,S_C,146.137,27.217,0,2,2,N/A
223.155,C_S,148.440,25.583,0,2,2,N/A
223.365,S_C,142.985,26.716,0,2,2,N/A
223.499,C_S,156.118,34.542,0,2,2,N/A
223.691,S_C,141.766,22.476,0,2,2,N/A
223.902,C_S,160.602,34.876,0,2,2,N/A
224.080,S_C,150.433,34.192,0,2,2,N/A
224.080,C_S,N/A,N/A,N/A,N/A,N/A,0.0017
224.080,S_C,N/A,N/A,N/A,N/A,N/A,0.0022
224.237,C_S,162.698,30.348,0,2,2,N/A
224.405,S_C,151.215,27.208,0,2,2,N/A
224.566,C_S,163.345,24.056,0,2,2,N/A
224.691,S_C,152.432,22.841,0,2,2,N/A
224.843,C_S,158.543,24.505,0,2,2,N/A
224.949,S_C,152.457,17.180,0,2,2,N/A
225.118,C_S,151.947,25.388,0,2,2,N/A
225.118,C_S,N/A,N/A,N/A,N/A,N/A,0.0025
225.118,S_C,N/A,N/A,N/A,N/A,N/A,0.0019
225.296,S_C,154.462,16.894,0,2,2,N/A
225.412,C_S,155.157,25.460,0,2,2,N/A
225.594,S_C,149.703,17.556,0,2,2,N/A
225.738,C_S,158.364,25.510,0,2,2,N/A
225.908,S_C,148.977,14.619,0,2,2,N/A
226.040,C_S,159.774,21.951,0,2,2,N/A
226.192,S_C,146.845,14.695,0,2,2,N/A
226.192,C_S,N/A,N/A,N/A,N/A,N/A,0.0018
226.192,S_C,N/A,N/A,N/A,N/A,N/A,0.0024
226.350,C_S,158.759,18.493,0,2,2,N/A
226.456,S_C,148.163,13.657,0,2,2,N/A
226.563,C_S,152.214,19.552,0,2,2,N/A
226.734,S_C,142.986,14.524,0,2,2,N/A
226.861,C_S,154.448,19.132,0,2,2,N/A
226.979,S_C,140.943,14.581,0,2,2,N/A
227.082,C_S,149.995,19.648,0,2,2,N/A
227.242,S_C,136.128,15.329,0,2,2,N/A
227.242,C_S,N/A,N/A,N/A,N/A,N/A,0.0025
227.242,S_C,N/A,N/A,N/A,N/A,N/A,0.0025
227.424,C_S,151.170,17.087,0,2,2,N/A
227.534,S_C,141.871,22.984,0,2,2,N/A
227.650,C_S,145.972,17.852,0,2,2,N/A
227.758,S_C,138.569,23.091,0,2,2,N/A
227.927,C_S,141.122,18.507,0,2,2,N/A
228.044,S_C,142.401,24.982,0,2,2,N/A
228.166,C_S,138.091,18.686,0,2,2,N/A
228.331,S_C,139.856,23.825,0,2,2,N/A
228.331,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
228.331,S_C,N/A,N/A,N/A,N/A,N/A,0.0024
228.446,C_S,141.427,20.686,0,2,2,N/A
228.608,S_C,136.672,23.877,0,2,2,N/A
228.720,C_S,144.046,20.752,0,2,2,N/A
228.875,S_C,133.581,23.903,0,2,2,N/A
229.017,C_S,145.318,18.109,0,2,2,N/A
229.119,S_C,134.626,20.018,0,2,2,N/A
229.280,C_S,139.889,18.900,0,2,2,N/A
229.486,S_C,137.827,21.416,0,2,2,N/A
229.486,C_S,N/A,N/A,N/A,N/A,N/A,0.0022
229.486,S_C,N/A,N/A,N/A,N/A,N/A,0.0022
229.595,C_S,148.163,30.722,0,2,2,N/A
229.758,S_C,134.184,21.657,0,2,2,N/A
229.877,C_S,149.952,26.619,0,2,2,N/A
230.163,S_C,132.305,20.000,0,2,2,N/A
230.346,C_S,166.926,53.912,0,2,2,N/A
230.451,S_C,138.694,27.777,0,2,2,N/A
230.559,C_S,159.149,54.172,0,2,2,N/A
230.559,C_S,N/A,N/A,N/A,N/A,N/A,0.0024
230.559,S_C,N/A,N/A,N/A,N/A,N/A,0.0018
230.722,S_C,134.711,27.904,0,2,2,N/A
230.889,C_S,159.624,41.579,0,2,2,N/A
231.040,S_C,138.790,29.086,0,2,2,N/A
231.161,C_S,158.532,33.368,0,2,2,N/A
231.330,S_C,136.540,26.314,0,2,2,N/A
