Timestamp,Direction,RTT_ms,RTTvar_ms,Retransmissions,CWND,SSTHRESH,Throughput_Mbps
48.015,C_S,515.255,181.345,0,2,2,N/A
48.337,S_C,405.689,119.810,0,10,2147483647,N/A
48.862,C_S,491.040,181.732,0,2,2,N/A
48.862,C_S,N/A,N/A,N/A,N/A,N/A,0.0010
48.862,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
49.173,S_C,420.674,119.827,0,10,2147483647,N/A
49.716,C_S,468.488,181.404,0,2,2,N/A
49.927,S_C,435.883,120.288,0,10,2147483647,N/A
49.927,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
49.927,S_C,N/A,N/A,N/A,N/A,N/A,0.0012
50.424,C_S,436.288,183.785,0,2,2,N/A
50.959,S_C,443.442,105.335,0,10,2147483647,N/A
50.959,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
50.959,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
51.160,C_S,448.678,162.619,0,2,2,N/A
51.430,S_C,413.139,109.619,0,10,2147483647,N/A
51.858,C_S,426.217,163.152,0,2,2,N/A
52.299,S_C,415.065,86.065,0,10,2147483647,N/A
52.299,C_S,N/A,N/A,N/A,N/A,N/A,0.0010
52.299,S_C,N/A,N/A,N/A,N/A,N/A,0.0010
52.718,C_S,427.984,125.897,0,2,2,N/A
52.929,S_C,415.480,65.379,0,10,2147483647,N/A
53.495,C_S,400.873,128.740,0,2,2,N/A
53.495,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
53.495,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
53.943,S_C,434.197,86.469,0,10,2147483647,N/A
54.243,C_S,406.727,108.262,0,2,2,N/A
54.790,S_C,417.428,87.959,0,10,2147483647,N/A
54.790,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
54.790,S_C,N/A,N/A,N/A,N/A,N/A,0.0010
55.028,C_S,424.201,116.145,0,2,2,N/A
55.447,S_C,395.045,90.806,0,10,2147483647,N/A
55.661,C_S,423.474,88.564,0,2,2,N/A
56.006,S_C,372.427,93.623,0,10,2147483647,N/A
56.006,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
56.006,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
56.415,C_S,413.659,86.053,0,2,2,N/A
56.749,S_C,376.917,79.196,0,10,2147483647,N/A
56.978,C_S,403.677,84.504,0,2,2,N/A
57.434,S_C,358.299,81.376,0,10,2147483647,N/A
57.434,C_S,N/A,N/A,N/A,N/A,N/A,0.0009
57.434,S_C,N/A,N/A,N/A,N/A,N/A,0.0009
58.152,C_S,410.232,76.489,0,2,2,N/A
58.818,S_C,403.244,150.922,0,10,2147483647,N/A
58.818,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
58.818,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
59.439,C_S,442.179,121.261,0,2,2,N/A
60.371,S_C,430.527,167.757,0,10,2147483647,N/A
60.371,C_S,N/A,N/A,N/A,N/A,N/A,0.0004
60.371,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
60.642,C_S,503.397,213.381,0,2,2,N/A
60.922,S_C,410.448,165.975,0,10,2147483647,N/A
61.532,C_S,475.550,213.675,0,2,2,N/A
61.532,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
61.532,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
62.079,S_C,435.270,174.126,0,10,2147483647,N/A
62.479,C_S,484.479,178.115,0,2,2,N/A
63.015,S_C,430.825,139.484,0,10,2147483647,N/A
63.015,C_S,N/A,N/A,N/A,N/A,N/A,0.0004
63.015,S_C,N/A,N/A,N/A,N/A,N/A,0.0009
63.662,C_S,490.966,146.559,0,2,2,N/A
64.396,S_C,457.850,158.663,0,10,2147483647,N/A
64.396,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
64.396,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
65.402,C_S,N/A,N/A,N/A,N/A,N/A,0.0000
65.402,S_C,N/A,N/A,N/A,N/A,N/A,0.0000
65.924,C_S,521.303,170.593,0,2,2,N/A
66.340,S_C,450.619,133.460,0,10,2147483647,N/A
66.680,C_S,508.053,154.445,0,2,2,N/A
66.680,C_S,N/A,N/A,N/A,N/A,N/A,0.0010
66.680,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
67.458,S_C,436.789,127.755,0,7,7,N/A
68.008,C_S,541.703,183.134,0,2,2,N/A
68.008,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
68.008,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
68.555,S_C,450.925,124.088,0,7,7,N/A
68.857,C_S,542.420,138.784,0,2,2,N/A
69.624,S_C,432.268,124.874,0,7,7,N/A
69.624,C_S,N/A,N/A,N/A,N/A,N/A,0.0004
69.624,S_C,N/A,N/A,N/A,N/A,N/A,0.0008
70.188,C_S,570.402,160.053,0,2,2,N/A
70.691,S_C,448.816,126.750,0,7,7,N/A
70.691,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
70.691,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
70.971,C_S,561.954,136.936,0,2,2,N/A
71.429,S_C,427.674,128.075,0,7,7,N/A
71.971,C_S,548.931,128.749,0,2,2,N/A
71.971,C_S,N/A,N/A,N/A,N/A,N/A,0.0010
71.971,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
72.191,S_C,441.905,124.518,0,7,7,N/A
72.777,C_S,507.846,134.996,0,2,2,N/A
72.981,S_C,459.824,129.227,0,7,7,N/A
72.981,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
72.981,S_C,N/A,N/A,N/A,N/A,N/A,0.0013
73.581,C_S,469.914,140.261,0,2,2,N/A
74.067,S_C,477.183,131.639,0,7,7,N/A
74.067,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
74.067,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
74.647,C_S,471.945,109.257,0,2,2,N/A
74.867,S_C,490.043,124.448,0,7,7,N/A
75.450,C_S,440.400,113.728,0,2,2,N/A
75.450,C_S,N/A,N/A,N/A,N/A,N/A,0.0009
75.450,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
75.932,S_C,501.664,116.580,0,7,7,N/A
76.386,C_S,445.522,95.540,0,2,2,N/A
76.639,S_C,495.640,99.483,0,7,7,N/A
76.639,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
76.639,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
77.163,C_S,421.502,98.559,0,2,2,N/A
77.408,S_C,499.183,81.699,0,7,7,N/A
77.759,C_S,399.400,101.004,0,2,2,N/A
77.759,C_S,N/A,N/A,N/A,N/A,N/A,0.0012
77.759,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
78.290,S_C,480.547,83.804,0,7,7,N/A
78.623,C_S,415.853,108.660,0,2,2,N/A
78.985,S_C,461.961,85.832,0,7,7,N/A
78.985,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
78.985,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
79.543,C_S,409.162,94.877,0,2,2,N/A
79.900,S_C,473.820,88.092,0,7,7,N/A
80.232,C_S,402.656,84.171,0,2,2,N/A
80.232,C_S,N/A,N/A,N/A,N/A,N/A,0.0010
80.232,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
80.557,S_C,456.123,89.763,0,7,7,N/A
80.792,C_S,392.858,82.724,0,2,2,N/A
81.222,S_C,428.403,93.888,0,7,7,N/A
81.434,C_S,397.593,71.514,0,2,2,N/A
81.434,C_S,N/A,N/A,N/A,N/A,N/A,0.0011
81.434,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
81.878,S_C,401.289,97.732,0,7,7,N/A
82.250,C_S,403.316,65.082,0,2,2,N/A
82.719,S_C,397.621,80.635,0,7,7,N/A
82.719,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
82.719,S_C,N/A,N/A,N/A,N/A,N/A,0.0010
83.054,C_S,411.444,65.066,0,2,2,N/A
83.836,S_C,389.802,76.114,0,7,7,N/A
83.836,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
83.836,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
